"Taxon","longitude","latitude","uncertainty","year"
"Artemisia verlotiorum Lamotte",11.149001,43.924799,3989.42280401433,2016
"Artemisia verlotiorum Lamotte",11.164831,44.001953,3989.42280401433,2016
"Artemisia verlotiorum Lamotte",11.168726,43.894235,3989.42280401433,2016
"Pulicaria vulgaris Gaertn.",11.145667,42.411119,1784.12411615277,1993
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.075458,42.580947,3989.42280401433,1908
"Amaranthus tuberculatus (Moq. ex DC.) J.D.Sauer",10.386087,43.714258,1784.12411615277,2013
"Amaranthus tuberculatus (Moq. ex DC.) J.D.Sauer",10.814119,43.810926,1784.12411615277,2004
"Smilax aspera L.",10.3518161794636,43.6251785135266,564.189583547756,1984
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.3525704145432,43.603601501953,564.189583547756,2017
"Arbutus unedo L.",10.310407,42.337112,1784.12411615277,1902
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.100882,42.252801,1784.12411615277,1856
"Euphorbia dendroides L.",11.145667,42.411119,1784.12411615277,1992
"Smilax aspera L.",11.062,42.65205,1784.12411615277,2017
"Hedera helix L. subsp. helix",10.56772,43.316074,564.189583547756,2017
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.132019,43.997592,1784.12411615277,1976
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.041123,44.038775,1784.12411615277,1979
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.523281,43.910169,1784.12411615277,1979
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.261707,43.821793,1784.12411615277,1980
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.444224,43.854797,1784.12411615277,1980
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.227068,43.888742,1784.12411615277,1977
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.542423,43.981925,1784.12411615277,1979
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.614911,43.838724,1784.12411615277,1983
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.273872,43.824696,1784.12411615277,1984
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.075095,44.032331,1784.12411615277,1981
"Oenothera italica Rostanski & Soldano",10.295183,43.611198,1784.12411615277,1982
"Oenothera italica Rostanski & Soldano",10.62143,43.682373,1784.12411615277,1930
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.070782,44.029238,1784.12411615277,1981
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.189445,43.985788,1784.12411615277,1986
"Oenothera italica Rostanski & Soldano",11.56847,43.54688,1784.12411615277,1983
"Oenothera stucchii Soldano",10.273872,43.824696,1784.12411615277,1981
"Oenothera stucchii Soldano",10.516078,43.895329,1784.12411615277,1982
"Oenothera italica Rostanski & Soldano",10.086494,44.026305,1784.12411615277,1984
"Oenothera stucchii Soldano",10.002762,44.245359,1784.12411615277,1982
"Oenothera stucchii Soldano",10.6010889,43.8527806,564.189583547756,2016
"Oenothera stucchii Soldano",10.516078,43.895329,1784.12411615277,1982
"Cervaria rivinii Gaertn.",10.178842,44.082047,1784.12411615277,1942
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.509453,43.963622,1784.12411615277,1982
"Oenothera stucchii Soldano",10.488867,43.738712,1784.12411615277,1982
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.100882,42.252801,1784.12411615277,1886
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.389299,44.102725,1784.12411615277,1982
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.148917,43.974702,1784.12411615277,1981
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.168448,44.057274,1784.12411615277,1982
"Oenothera glazioviana Micheli",10.593615,44.010372,1784.12411615277,1976
"Oenothera glazioviana Micheli",9.927099,44.183481,1784.12411615277,1980
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.108933,44.020176,1784.12411615277,1984
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.148735,44.022186,1784.12411615277,1984
"Hedera helix L. subsp. helix",11.81156873703,43.0086955203137,1784.12411615277,2016
"Oenothera glazioviana Micheli",10.6448545,44.0283241,564.189583547756,2017
"Pulicaria vulgaris Gaertn.",11.255868,43.783279,1784.12411615277,1860
"Pulicaria vulgaris Gaertn.",11.0759353637695,43.8062876085901,1784.12411615277,1860
"Artemisia verlotiorum Lamotte",11.632204,43.558547,1784.12411615277,2004
"Artemisia verlotiorum Lamotte",11.088667,43.702059,1784.12411615277,2009
"Artemisia verlotiorum Lamotte",11.164043,43.623441,1784.12411615277,2009
"Artemisia verlotiorum Lamotte",11.809319,43.694041,1784.12411615277,2004
"Artemisia verlotiorum Lamotte",11.92493,43.34398,1784.12411615277,2004
"Artemisia verlotiorum Lamotte",11.133606,43.6832,1784.12411615277,2009
"Artemisia verlotiorum Lamotte",12.111849,43.568853,1784.12411615277,2004
"Artemisia verlotiorum Lamotte",11.094046,43.085071,1784.12411615277,2012
"Artemisia verlotiorum Lamotte",11.736244,43.501921,1784.12411615277,1997
"Artemisia verlotiorum Lamotte",11.653773,43.5113,1784.12411615277,1997
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.4432628,43.9068152,564.189583547756,2017
"Hedera helix L. subsp. helix",10.403339,43.523116,1784.12411615277,1993
"Erica multiflora L. subsp. multiflora",11.209104,42.408357,1784.12411615277,1873
"Erica multiflora L. subsp. multiflora",11.117361,42.437842,1784.12411615277,1968
"Hedera helix L. subsp. helix",10.540629,43.32382,564.189583547756,2017
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.352,43.788,564.189583547756,2017
"Hedera helix L. subsp. helix",10.4036021232605,43.6386219764408,564.189583547756,2017
"Salicornia perennans Willd. subsp. perennans",11.145667,42.411119,1784.12411615277,1995
"Euphorbia dendroides L.",11.122907,42.38893,1784.12411615277,1993
"Calluna vulgaris (L.) Hull",10.180278,44.019122,1784.12411615277,1983
"Calluna vulgaris (L.) Hull",11.076548,43.91797,1784.12411615277,1914
"Ceratonia siliqua L.",10.294157,42.334467,564.189583547756,1902
"Ceratonia siliqua L.",10.296201,42.33362,564.189583547756,1957
"Ceratonia siliqua L.",10.296201,42.33362,564.189583547756,1957
"Ceratonia siliqua L.",10.294157,42.334467,564.189583547756,1964
"Symphyotrichum lanceolatum (Willd.) G.L.Nesom",11.168726,43.894235,1784.12411615277,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.149001,43.924799,3989.42280401433,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.157338,43.96659,3989.42280401433,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.164831,44.001953,3989.42280401433,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.189327,43.969887,3989.42280401433,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.168726,43.894235,3989.42280401433,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.201621,43.878069,3989.42280401433,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.26268,43.88151,3989.42280401433,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",11.23397,43.87897,3989.42280401433,2016
"Artemisia verlotiorum Lamotte",11.209474,43.552467,1784.12411615277,2009
"Hedera helix L. subsp. helix",11.157338,43.96659,3989.42280401433,2016
"Hedera helix L. subsp. helix",11.149001,43.924799,3989.42280401433,2016
"Hedera helix L. subsp. helix",11.164831,44.001953,3989.42280401433,2016
"Hedera helix L. subsp. helix",11.168726,43.894235,3989.42280401433,2016
"Hedera helix L. subsp. helix",11.201621,43.878069,3989.42280401433,2016
"Hedera helix L. subsp. helix",11.189327,43.969887,3989.42280401433,2016
"Hedera helix L. subsp. helix",11.26268,43.88151,3989.42280401433,2016
"Hedera helix L. subsp. helix",11.23397,43.87897,3989.42280401433,2016
"Cervaria rivinii Gaertn.",11.157338,43.96659,1784.12411615277,2016
"Cervaria rivinii Gaertn.",11.149001,43.924799,1784.12411615277,2016
"Cervaria rivinii Gaertn.",11.164831,44.001953,1784.12411615277,2016
"Cervaria rivinii Gaertn.",11.189327,43.969887,1784.12411615277,2016
"Cervaria rivinii Gaertn.",11.168726,43.894235,1784.12411615277,2016
"Cervaria rivinii Gaertn.",11.201621,43.878069,1784.12411615277,2016
"Cervaria rivinii Gaertn.",11.26268,43.88151,1784.12411615277,2016
"Cervaria rivinii Gaertn.",11.23397,43.87897,1784.12411615277,2016
"Hedera helix L. subsp. helix",10.697091,44.016423,1784.12411615277,2012
"Cervaria rivinii Gaertn.",10.6963491439819,44.0157806484274,1784.12411615277,2012
"Arbutus unedo L.",10.640761,43.106107,564.189583547756,2018
"Hedera helix L. subsp. helix",10.640761,43.106107,564.189583547756,2018
"Tradescantia fluminensis Vell.",10.530856,43.927789,1784.12411615277,2017
"Tradescantia fluminensis Vell.",10.535012,43.924986,1784.12411615277,2017
"Tradescantia fluminensis Vell.",10.571959,43.912026,1784.12411615277,2017
"Hedera helix L. subsp. helix",10.625515,43.096395,564.189583547756,2018
"Tradescantia fluminensis Vell.",10.591116,43.911277,1784.12411615277,2017
"Tradescantia fluminensis Vell.",10.608016,43.905383,1784.12411615277,2017
"Cervaria rivinii Gaertn.",11.3357502149743,43.8118423941336,1784.12411615277,2018
"Xanthoselinum venetum (Spreng.) Soldano & Banfi",11.149001,43.924799,1784.12411615277,2016
"Xanthoselinum venetum (Spreng.) Soldano & Banfi",11.157338,43.96659,1784.12411615277,2016
"Solanum chenopodioides Lam.",10.494577,44.084979,1784.12411615277,2017
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.294157,42.334467,1784.12411615277,1898
"Solanum chenopodioides Lam.",10.434912,44.06198,1784.12411615277,2017
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.294157,42.334467,1784.12411615277,1902
"Solanum chenopodioides Lam.",10.410868,44.054282,1784.12411615277,2017
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.294157,42.334467,1784.12411615277,1964
"Solanum chenopodioides Lam.",10.528482,43.935922,1784.12411615277,2017
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.315546,42.329557,1784.12411615277,1964
"Solanum chenopodioides Lam.",10.537494,43.935501,1784.12411615277,2017
"Solanum chenopodioides Lam.",10.54381,43.937872,1784.12411615277,2017
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.315546,42.329557,1784.12411615277,1964
"Solanum chenopodioides Lam.",10.530856,43.927789,1784.12411615277,2017
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.294157,42.334467,1784.12411615277,1964
"Solanum chenopodioides Lam.",10.553614,43.903527,1784.12411615277,2017
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.294157,42.334467,1784.12411615277,1964
"Solanum chenopodioides Lam.",10.557472,43.910995,1784.12411615277,2017
"Solanum chenopodioides Lam.",10.571959,43.912026,1784.12411615277,2017
"Solanum chenopodioides Lam.",10.591116,43.911277,1784.12411615277,2017
"Dittrichia graveolens (L.) Greuter",10.294157,42.334467,1784.12411615277,1964
"Dittrichia graveolens (L.) Greuter",10.296201,42.33362,1784.12411615277,1964
"Artemisia verlotiorum Lamotte",10.26775615,43.78526557,564.189583547756,2006
"Hedera helix L. subsp. helix",10.27270751,43.81737836,564.189583547756,2006
"Calluna vulgaris (L.) Hull",10.697289938764,44.012978576287,1784.12411615277,2012
"Smilax aspera L.",10.27270751,43.81737836,564.189583547756,2006
"Erica multiflora L. subsp. multiflora",10.697289938764,44.012978576287,1784.12411615277,2012
"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1843
"Hedera helix L. subsp. helix",10.2699825695622,43.8167088041294,1784.12411615277,2007
"Smilax aspera L.",10.2699825695622,43.8167088041294,1784.12411615277,2007
"Solanum chenopodioides Lam.",11.103552,43.942612,1784.12411615277,2013
"Spiranthes spiralis (L.) Chevall.",11.103552,43.942612,1784.12411615277,2013
"Hedera helix L. subsp. helix",10.28061335,43.78245088,564.189583547756,2006
"Calluna vulgaris (L.) Hull",10.37752,44.200618,1784.12411615277,1978
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.27578389,43.78429723,564.189583547756,2006
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.2748049822042,43.7531910803958,1784.12411615277,2014
"Artemisia verlotiorum Lamotte",10.9259010757698,43.716109497693,564.189583547756,2018
"Salicornia perennans Willd. subsp. perennans",10.2748049822042,43.7531910803958,1784.12411615277,2014
"Artemisia verlotiorum Lamotte",10.9287383796965,43.7162709357922,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9322147996602,43.7187952560186,564.189583547756,2018
"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1871
"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1885
"Odontites luteus (L.) Clairv. subsp. luteus",10.6969955877448,44.0156807747864,1784.12411615277,2012
"Odontites luteus (L.) Clairv. subsp. luteus",10.495083,43.837609,1784.12411615277,1860
"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1886
"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1902
"Tradescantia fluminensis Vell.",10.5205308759146,43.7149418618747,1784.12411615277,2018
"Cyclamen hederifolium Aiton subsp. hederifolium",10.6947671171625,44.0181462961002,1784.12411615277,2012
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.100882,42.252801,1784.12411615277,1860
"Arbutus unedo L.",10.901329,42.356387,1784.12411615277,1908
"Arbutus unedo L.",11.393961,43.169862,1784.12411615277,1860
"Odontites luteus (L.) Clairv. subsp. luteus",10.386087,43.714258,1784.12411615277,1860
"Odontites luteus (L.) Clairv. subsp. luteus",11.255868,43.783279,1784.12411615277,1860
"Odontites luteus (L.) Clairv. subsp. luteus",11.333635,43.318519,1784.12411615277,1860
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",10.247714,43.912081,1784.12411615277,2014
"Odontites luteus (L.) Clairv. subsp. luteus",11.703865,42.92987,1784.12411615277,1860
"Erica multiflora L. subsp. multiflora",11.145667,42.411119,1784.12411615277,1882
"Calluna vulgaris (L.) Hull",10.254348,44.235997,564.189583547756,2005
"Calluna vulgaris (L.) Hull",10.489068,44.176323,564.189583547756,2005
"Erica multiflora L. subsp. multiflora",11.145667,42.411119,1784.12411615277,1885
"Dysphania ambrosioides (L.) Mosyakin & Clemants",11.076548,43.91797,1784.12411615277,2002
"Colchicum longifolium Castagne",10.428853,43.431197,1784.12411615277,2011
"Arbutus unedo L.",10.421,42.8492,564.189583547756,2005
"Arbutus unedo L.",11.17162,42.90406,3989.42280401433,1996
"Arbutus unedo L.",10.36415,42.76859,564.189583547756,2005
"Arbutus unedo L.",10.17695,42.791258,564.189583547756,2005
"Arbutus unedo L.",10.265939,42.825745,564.189583547756,2005
"Arbutus unedo L.",10.416611,42.802859,564.189583547756,2005
"Arbutus unedo L.",10.16749,42.78568,564.189583547756,2005
"Arbutus unedo L.",10.19068,42.764939,564.189583547756,2005
"Arbutus unedo L.",10.22025,42.77975,564.189583547756,2005
"Arbutus unedo L.",10.17836,42.76973,564.189583547756,2005
"Arbutus unedo L.",10.198809,42.76429,564.189583547756,2005
"Arbutus unedo L.",10.18536,42.78852,564.189583547756,2005
"Arbutus unedo L.",10.30403,42.77931,564.189583547756,2005
"Hedera helix L. subsp. helix",10.198809,42.76429,564.189583547756,2005
"Hedera helix L. subsp. helix",10.19068,42.764939,564.189583547756,2005
"Hedera helix L. subsp. helix",10.38782,42.802856,564.189583547756,2005
"Hedera helix L. subsp. helix",10.16491,42.79619,564.189583547756,2005
"Hedera helix L. subsp. helix",10.33301,42.78511,564.189583547756,2005
"Hedera helix L. subsp. helix",10.163184,42.763311,564.189583547756,2005
"Hedera helix L. subsp. helix",10.18536,42.78852,564.189583547756,2005
"Hedera helix L. subsp. helix",10.18859,42.78682,564.189583547756,2005
"Odontites luteus (L.) Clairv. subsp. luteus",10.403079,42.718276,564.189583547756,2005
"Odontites luteus (L.) Clairv. subsp. luteus",10.14191,42.7343,564.189583547756,2005
"Odontites luteus (L.) Clairv. subsp. luteus",10.33766,42.7648,564.189583547756,2005
"Odontites luteus (L.) Clairv. subsp. luteus",10.41036,42.85877,564.189583547756,2005
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.401547,42.717182,564.189583547756,2005
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.41617,42.80109,564.189583547756,2005
"Hieracium sabaudum L.",11.070076,43.930648,1784.12411615277,2002
"Dittrichia graveolens (L.) Greuter",11.076548,43.91797,1784.12411615277,2002
"Hedera helix L. subsp. helix",10.304385,43.722657,564.189583547756,2015
"Smilax aspera L.",10.27471,42.80044,564.189583547756,2005
"Smilax aspera L.",10.41183,42.86061,564.189583547756,2005
"Smilax aspera L.",10.421,42.8492,564.189583547756,2005
"Smilax aspera L.",10.30901,42.78044,564.189583547756,2005
"Smilax aspera L.",10.367715,42.76971,564.189583547756,2005
"Smilax aspera L.",10.18859,42.78682,564.189583547756,2005
"Odontites luteus (L.) Clairv. subsp. luteus",10.668841,44.038339,1784.12411615277,1908
"Erica multiflora L. subsp. multiflora",11.145667,42.411119,1784.12411615277,1882
"Hedera helix L. subsp. helix",10.300272,43.725859,564.189583547756,2015
"Artemisia verlotiorum Lamotte",10.9165347264492,43.72967278014,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9195388005459,43.728866488071,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9232295201504,43.7279981613966,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9258044408047,43.7266956477824,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9493107493071,43.7252464700111,564.189583547756,2018
"Oenothera biennis L.",10.26191072,43.80917007,564.189583547756,2006
"Artemisia verlotiorum Lamotte",10.928207700082,43.725951341572,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.93001014454,43.7250829726376,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9324992345058,43.7237183674506,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9361899541103,43.7225398197736,564.189583547756,2018
"Seseli tortuosum L. subsp. tortuosum",10.26191072,43.80917007,564.189583547756,2006
"Artemisia verlotiorum Lamotte",10.9392738996779,43.7220435822366,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9414625822341,43.7218885071633,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9661327202425,43.7177081534075,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9436512647902,43.722508805048,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9458399473464,43.723439239833,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9473795588164,43.7241920079741,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9508557016997,43.7264559771387,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.952186077371,43.7275724235806,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9539897704076,43.7294021102517,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9564788603734,43.7309836587769,564.189583547756,2018
"Artemisia verlotiorum Lamotte",10.9591396117162,43.732100020827,564.189583547756,2018
